stream,condition,step,method,replicate,probe_count,model_probe_cost_NOT_CURRENCY,planning_seconds,probe_seconds,tool_seconds,payload_sha256,relevant_channels,channel_legal,channel_stale,relevant_legal,relevant_stale,semantic_mismatches,interface_failure,plan_follows_evidence,answer_value_correct,success,missing_call,finish_reason,stale_propagation_consistent,normative_reference_success_NOT_LLM,output_source
3,matched_low,4,myopic,primary,0,0.0,6.733415648341179e-05,3.0419323593378067e-06,9.537488222122192e-05,9e122d8e91c52f7b4cc57f74f2e11e315bba5a09d58fb2fa45c94884bbd6f5b4,"[true, true]","[true, true]","[true, true]",True,True,2,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
3,matched_low,4,recheck,primary,2,0.44,4.02920413762331e-05,7.075001485645771e-05,6.083305925130844e-05,060763baf2bafcb713360f7f6921a5a8e8c5671513ec517e259863beee389e21,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,5,myopic,primary,1,0.22,5.1541952416300774e-05,1.795799471437931e-05,2.5167129933834076e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,5,myopic,repeat,0,0.0,0.0,0.0,8.166604675352573e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,5,recheck,primary,0,0.0,0.00014424999244511127,1.0041985660791397e-05,3.308313898742199e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
3,matched_low,5,recheck,repeat,0,0.0,0.0,0.0,4.091602750122547e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
3,matched_low,6,myopic,primary,0,0.0,0.0002168749924749136,1.295912079513073e-05,4.2416853830218315e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,6,recheck,primary,1,0.22,5.4999953135848045e-05,2.7916859835386276e-05,4.008319228887558e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,7,myopic,primary,0,0.0,4.2125117033720016e-05,6.667105481028557e-06,5.345814861357212e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,7,recheck,primary,0,0.0,5.033309571444988e-05,4.041008651256561e-06,4.8416899517178535e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,8,myopic,primary,0,0.0,4.9083027988672256e-05,5.417037755250931e-06,4.337495192885399e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,8,recheck,primary,0,0.0,8.099991828203201e-05,2.037500962615013e-05,5.708308890461922e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,9,myopic,primary,1,0.22,6.116693839430809e-05,1.237494871020317e-05,5.8582983911037445e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,9,recheck,primary,1,0.22,6.433413363993168e-05,1.691700890660286e-05,5.6582968682050705e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,10,myopic,primary,0,0.0,5.287514068186283e-05,1.6541918739676476e-05,6.395787931978703e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,10,recheck,primary,0,0.0,6.512482650578022e-05,1.0833144187927246e-05,5.6999968364834785e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,11,myopic,primary,0,0.0,5.300017073750496e-05,1.1625001206994057e-05,5.0625065341591835e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
3,matched_low,11,recheck,primary,0,0.0,9.095901623368263e-05,1.0165851563215256e-05,5.762488581240177e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,0,myopic,primary,0,0.0,3.083399496972561e-05,1.4124903827905655e-05,0.00011429190635681152,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,0,recheck,primary,0,0.0,7.879198528826237e-05,1.5041092410683632e-05,6.458302959799767e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,1,myopic,primary,0,0.0,5.7124998420476913e-05,9.124865755438805e-06,5.508284084498882e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
4,matched_high,1,recheck,primary,0,0.0,5.545816384255886e-05,7.875030860304832e-06,8.19589477032423e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
4,matched_high,2,myopic,primary,0,0.0,7.712491787970066e-05,1.637497916817665e-05,4.7042034566402435e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
4,matched_high,2,recheck,primary,1,0.4,6.41250517219305e-05,3.533298149704933e-05,4.0416838601231575e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,3,myopic,primary,0,0.0,0.0001443750225007534,8.582836017012596e-06,4.183291457593441e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
4,matched_high,3,recheck,primary,0,0.0,6.008287891745567e-05,6.458023563027382e-06,6.325007416307926e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,4,myopic,primary,0,0.0,4.5791035518050194e-05,5.959067493677139e-06,4.516611807048321e-05,22f0bb72a09933398f550cfce0cb05f5277a6e6dd39eb61b031e6f5e0283927f,"[true, false]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
4,matched_high,4,recheck,primary,0,0.0,4.0999846532940865e-05,1.0082963854074478e-05,5.41668850928545e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,5,myopic,primary,1,0.4,5.1042065024375916e-05,3.5207951441407204e-05,5.745887756347656e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,5,myopic,repeat,0,0.0,0.0,0.0,4.237494431436062e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,5,recheck,primary,1,0.4,7.833284325897694e-05,2.337503246963024e-05,4.1457824409008026e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,5,recheck,repeat,0,0.0,0.0,0.0,5.5416952818632126e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,6,myopic,primary,0,0.0,6.325007416307926e-05,1.2625008821487427e-05,5.862489342689514e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,6,recheck,primary,0,0.0,8.999998681247234e-05,5.542067810893059e-06,5.966587923467159e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,7,myopic,primary,0,0.0,0.0009279157966375351,0.00012704194523394108,8.966703899204731e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,7,recheck,primary,0,0.0,7.187505252659321e-05,1.191697083413601e-05,4.6833883970975876e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,8,myopic,primary,0,0.0,3.8125086575746536e-05,1.0708114132285118e-05,4.8791058361530304e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,8,recheck,primary,1,0.4,4.7083012759685516e-05,2.4333130568265915e-05,6.35830219835043e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,9,myopic,primary,0,0.0,7.508299313485622e-05,1.75421591848135e-05,5.374988541007042e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,9,recheck,primary,0,0.0,5.229213275015354e-05,9.167008101940155e-06,6.870902143418789e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,10,myopic,primary,0,0.0,4.1667139157652855e-05,8.292030543088913e-06,2.4167122319340706e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,10,recheck,primary,0,0.0,4.679081030189991e-05,3.917142748832703e-06,5.4208096116781235e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,11,myopic,primary,1,0.4,7.837498560547829e-05,2.1999934688210487e-05,7.016700692474842e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
4,matched_high,11,recheck,primary,0,0.0,7.54999928176403e-05,5.417037755250931e-06,8.583418093621731e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,0,myopic,primary,0,0.0,4.170904867351055e-05,1.7582904547452927e-05,0.00010999990627169609,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,0,recheck,primary,0,0.0,5.145813338458538e-05,1.1833850294351578e-05,0.00010112510062754154,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,1,myopic,primary,0,0.0,6.433390080928802e-05,1.4333054423332214e-05,4.429207183420658e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,1,recheck,primary,0,0.0,0.00013137515634298325,2.7582980692386627e-05,6.266706623136997e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,2,myopic,primary,0,0.0,2.8582988306879997e-05,3.834022209048271e-06,6.24998938292265e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,2,recheck,primary,1,0.4,6.0999998822808266e-05,3.3041927963495255e-05,7.908279076218605e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,3,myopic,primary,0,0.0,3.900006413459778e-05,7.041962817311287e-06,5.1666051149368286e-05,43c26c41afaa570c7abf4b56ff60dde6f261d43b2a65bf20ff2c024d5c40226c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,3,recheck,primary,0,0.0,6.216694600880146e-05,1.1041993275284767e-05,3.1708041206002235e-05,43c26c41afaa570c7abf4b56ff60dde6f261d43b2a65bf20ff2c024d5c40226c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,4,myopic,primary,0,0.0,5.337502807378769e-05,1.3832934200763702e-05,8.904212154448032e-05,7c784ce965013fe4d72972359c1ec6cfd5ddbb33ed2968adcfb8cb47e8b567ef,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,4,recheck,primary,0,0.0,6.125005893409252e-05,1.1875061318278313e-05,8.120900020003319e-05,7c784ce965013fe4d72972359c1ec6cfd5ddbb33ed2968adcfb8cb47e8b567ef,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,5,myopic,primary,1,0.4,5.7459110394120216e-05,1.2417091056704521e-05,1.77919864654541e-05,e05e323deff2be503e9bc1eb547388b749b01261197473bd975969562ed0413c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,5,myopic,repeat,0,0.0,0.0,0.0,2.495921216905117e-05,e05e323deff2be503e9bc1eb547388b749b01261197473bd975969562ed0413c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,5,recheck,primary,1,0.4,0.0003376249223947525,4.487507976591587e-05,2.7792062610387802e-05,e05e323deff2be503e9bc1eb547388b749b01261197473bd975969562ed0413c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,5,recheck,repeat,0,0.0,0.0,0.0,4.929094575345516e-05,e05e323deff2be503e9bc1eb547388b749b01261197473bd975969562ed0413c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,6,myopic,primary,0,0.0,2.8250040486454964e-05,4.749977961182594e-06,3.49581241607666e-05,ede479e29b61364eacd13577d0a7e3b0afa9e52877d8ce754e22a0d467ce702c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,6,recheck,primary,0,0.0,8.245790377259254e-05,3.1660310924053192e-06,7.475004531443119e-05,ede479e29b61364eacd13577d0a7e3b0afa9e52877d8ce754e22a0d467ce702c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,7,myopic,primary,0,0.0,0.00010154116898775101,4.375120624899864e-06,7.237493991851807e-05,ede479e29b61364eacd13577d0a7e3b0afa9e52877d8ce754e22a0d467ce702c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,7,recheck,primary,0,0.0,4.037516191601753e-05,5.166977643966675e-06,2.9165996238589287e-05,ede479e29b61364eacd13577d0a7e3b0afa9e52877d8ce754e22a0d467ce702c,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,8,myopic,primary,0,0.0,5.8542005717754364e-05,4.875008016824722e-06,3.316602669656277e-05,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,8,recheck,primary,1,0.4,9.637512266635895e-05,1.4167046174407005e-05,5.187513306736946e-05,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,9,myopic,primary,0,0.0,5.470798350870609e-05,2.708984538912773e-06,2.2624852135777473e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,9,recheck,primary,0,0.0,2.9165996238589287e-05,3.833090886473656e-06,1.9040890038013458e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,10,myopic,primary,0,0.0,2.174987457692623e-05,3.0410010367631912e-06,2.9708025977015495e-05,7c784ce965013fe4d72972359c1ec6cfd5ddbb33ed2968adcfb8cb47e8b567ef,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,10,recheck,primary,0,0.0,4.8541929572820663e-05,2.0290957763791084e-05,3.1750183552503586e-05,7c784ce965013fe4d72972359c1ec6cfd5ddbb33ed2968adcfb8cb47e8b567ef,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,11,myopic,primary,1,0.4,8.287490345537663e-05,3.77078540623188e-05,1.8666964024305344e-05,638287179cbbfad15a1fd9b6ae5944f2f831b1156cb9cc1629200d7c35f9ce8a,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
5,matched_high,11,recheck,primary,0,0.0,3.3708056434988976e-05,3.4170225262641907e-06,0.00010174978524446487,80db4ad86c4d879f4edf07bd2b2189a8f6de081391f266c9df79eddfa7526844,"[false, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,0,myopic,primary,0,0.0,1.2874836102128029e-05,2.5830231606960297e-06,0.00019787508063018322,dd8d54741691cc9f27c262555c50687f636750125dc7f5b1b3207278e4feb11a,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,0,recheck,primary,0,0.0,5.8666104450821877e-05,4.166970029473305e-06,5.0833914428949356e-05,dd8d54741691cc9f27c262555c50687f636750125dc7f5b1b3207278e4feb11a,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,1,myopic,primary,0,0.0,0.0001264170277863741,1.0207993909716606e-05,5.987519398331642e-05,2c2e2dcf0f4f437b183a188e79ffef24678dbc72ee405c5f0df302e336213190,"[true, true]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,1,recheck,primary,0,0.0,4.775007255375385e-05,5.334150046110153e-06,7.837498560547829e-05,2c2e2dcf0f4f437b183a188e79ffef24678dbc72ee405c5f0df302e336213190,"[true, true]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,2,myopic,primary,0,0.0,4.541710950434208e-05,1.3458076864480972e-05,5.891593173146248e-05,373a71e5f987c0f947cd983d6eeefc00aeab14416d7b055a6756c9a0c81a7c52,"[true, true]","[true, true]","[true, false]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,2,recheck,primary,2,0.8,0.00022895797155797482,5.645793862640858e-05,6.212480366230011e-05,87bfbf372353502d6820995c102ecf22dc276b41aed0c4f0f37add6a53b2ada9,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,3,myopic,primary,0,0.0,8.604209870100021e-05,1.5666941180825233e-05,6.737490184605122e-05,373a71e5f987c0f947cd983d6eeefc00aeab14416d7b055a6756c9a0c81a7c52,"[true, true]","[true, true]","[true, true]",True,True,2,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,3,recheck,primary,0,0.0,3.5125063732266426e-05,3.4158583730459213e-06,0.00014312495477497578,87bfbf372353502d6820995c102ecf22dc276b41aed0c4f0f37add6a53b2ada9,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,4,myopic,primary,0,0.0,4.087504930794239e-05,1.3624783605337143e-05,6.066705100238323e-05,d7634d696bde63a577a7ebf0253c999e72536476905eba670a020dd2a01807dd,"[true, true]","[true, true]","[true, true]",True,True,2,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,4,recheck,primary,0,0.0,5.9833982959389687e-05,7.082941010594368e-06,6.008311174809933e-05,509c59ae1616b472c47533ea5a7867c093ff05c2f38a531659d8e8ac843c758b,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
6,matched_high,5,myopic,primary,2,0.8,3.1542032957077026e-05,9.416835382580757e-06,3.2833078876137733e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,5,myopic,repeat,0,0.0,0.0,0.0,6.233295425772667e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,5,recheck,primary,2,0.8,6.379210390150547e-05,1.0167015716433525e-05,2.9542017728090286e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,5,recheck,repeat,0,0.0,0.0,0.0,2.395804040133953e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,6,myopic,primary,0,0.0,5.2625080570578575e-05,4.708999767899513e-06,2.0875129848718643e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,6,recheck,primary,0,0.0,1.945788972079754e-05,2.3329630494117737e-06,6.116600707173347e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,7,myopic,primary,0,0.0,3.958307206630707e-05,3.291061148047447e-06,2.1750107407569885e-05,c3a39536762e7a645c3d7c189d03afd46c7983c7740606ffbfcf963678a9e971,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,7,recheck,primary,0,0.0,6.062490865588188e-05,3.084074705839157e-06,3.7499936297535896e-05,c3a39536762e7a645c3d7c189d03afd46c7983c7740606ffbfcf963678a9e971,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
