stream,condition,step,method,replicate,probe_count,credits_spent,budget_before,budget_after,planning_seconds,probe_seconds,tool_seconds,model_probe_cost_NOT_CURRENCY,payload_sha256,relevant_channels,stale_channels,semantic_mismatches,success,interface_failure,plan_follows_evidence,answer_value_correct,tool_trace_recomputed_equal,normative_reference_success_NOT_LLM,stale_propagation_consistent,stale_but_answer_correct,missing_call,finish_reason
2,overlap_matched,6,bundle_myopic,primary,0,0,0,0,3.229198046028614e-05,6.624963134527206e-06,3.5207951441407204e-05,0.0,f62fe69ffdfa61375a5d6c87c09e2ae14e35b9f23910e0cb8b6ffa031a64b1fe,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,6,bundle_rollout,primary,0,0,0,0,9.658304043114185e-05,1.6167061403393745e-05,6.370805203914642e-05,0.0,f62fe69ffdfa61375a5d6c87c09e2ae14e35b9f23910e0cb8b6ffa031a64b1fe,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,6,recheck_joint,primary,0,0,0,0,9.820819832384586e-05,1.0209158062934875e-05,7.983413524925709e-05,0.0,f62fe69ffdfa61375a5d6c87c09e2ae14e35b9f23910e0cb8b6ffa031a64b1fe,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,7,age_paced,primary,0,0,0,0,1.6124919056892395e-05,6.542075425386429e-06,5.674990825355053e-05,0.0,2d02ce2ef90dff6415497df4df657cbb562b081f2fd37fedca0db34e191af7dd,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,7,bundle_myopic,primary,0,0,0,0,1.3584038242697716e-05,2.583954483270645e-06,6.004190072417259e-05,0.0,2d02ce2ef90dff6415497df4df657cbb562b081f2fd37fedca0db34e191af7dd,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,7,bundle_rollout,primary,0,0,0,0,4.887511022388935e-05,7.667113095521927e-06,5.7208118960261345e-05,0.0,2d02ce2ef90dff6415497df4df657cbb562b081f2fd37fedca0db34e191af7dd,[2],[],0,True,False,True,True,True,True,False,False,False,stop
2,overlap_matched,7,recheck_joint,primary,0,0,0,0,5.0582922995090485e-05,8.541857823729515e-06,2.491590566933155e-05,0.0,2d02ce2ef90dff6415497df4df657cbb562b081f2fd37fedca0db34e191af7dd,[2],[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,0,age_paced,primary,0,0,8,8,2.8416980057954788e-05,7.665948942303658e-06,8.350005373358727e-05,0.0,b7ebe1fb551155477b1c6667241c2b90184f6ac77c52e0eac89c873c54862f7c,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,0,bundle_myopic,primary,2,4,8,4,3.733299672603607e-05,1.4916062355041504e-05,9.725010022521019e-05,0.2,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,0,bundle_rollout,primary,0,0,8,8,0.009484291076660156,1.4750054106116295e-05,7.362500764429569e-05,0.0,b7ebe1fb551155477b1c6667241c2b90184f6ac77c52e0eac89c873c54862f7c,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,0,recheck_joint,primary,0,0,8,8,0.07169266603887081,6.583984941244125e-06,5.9582991525530815e-05,0.0,b7ebe1fb551155477b1c6667241c2b90184f6ac77c52e0eac89c873c54862f7c,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,1,age_paced,primary,1,2,8,6,5.8125006034970284e-05,1.0499963536858559e-05,7.112487219274044e-05,0.1,1fc4f8b78d9b3ec41d23840d18ff21871669f7b4f59c83875dc2052d4b9187e2,"[0, 1, 2]","[1, 2]",2,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,1,bundle_myopic,primary,2,4,4,0,4.3042004108428955e-05,2.583395689725876e-05,9.862496517598629e-05,0.2,7e3f3d260add9a313d24ce4b81762110456538ef40d66b5ebfc6b687471b0028,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,1,bundle_rollout,primary,0,0,8,8,0.004630833165720105,9.37492586672306e-06,4.300009459257126e-05,0.0,1fc4f8b78d9b3ec41d23840d18ff21871669f7b4f59c83875dc2052d4b9187e2,"[0, 1, 2]","[1, 2]",2,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,1,recheck_joint,primary,0,0,8,8,9.808316826820374e-05,3.833789378404617e-06,7.741712033748627e-05,0.0,1fc4f8b78d9b3ec41d23840d18ff21871669f7b4f59c83875dc2052d4b9187e2,"[0, 1, 2]","[1, 2]",2,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,2,age_paced,primary,1,2,6,4,4.633399657905102e-05,1.2291129678487778e-05,8.604209870100021e-05,0.1,af601d7a25b5c05a8b64684e3a0e7b2317c98c02f699801bd2ec07c24b682374,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,2,bundle_myopic,primary,0,0,0,0,3.487500362098217e-05,1.1833850294351578e-05,5.9125013649463654e-05,0.0,ef07f84d84582de17a57d0e14b1f0c00ed3450a0dbbdbf75065a18b7d6905b2e,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,2,bundle_rollout,primary,2,4,8,4,0.002217374974861741,1.4208024367690086e-05,0.00010050018317997456,0.2,70d2d4af60e46b93f07756d678250e5c3d8e3dcd51e93405354d1771d9712920,"[0, 1, 2]",[1],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,2,recheck_joint,primary,1,2,8,6,5.75000885874033e-05,3.875000402331352e-06,0.00012029102072119713,0.1,9c662f1e2417f5d06484cb5b30f6a25b4b1f4a4e4b893afee3d74490b3db9f23,"[0, 1, 2]","[1, 2]",2,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,3,age_paced,primary,1,2,4,2,7.112487219274044e-05,1.4082994312047958e-05,9.52079426497221e-05,0.1,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,3,bundle_myopic,primary,0,0,0,0,2.0415987819433212e-05,4.125060513615608e-06,0.00013512512668967247,0.0,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,3,bundle_myopic,repeat,0,0,0,0,0.0,0.0,0.00010904204100370407,0.0,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,3,bundle_rollout,primary,1,2,4,2,0.0009192500729113817,1.4249933883547783e-05,0.00015770900063216686,0.1,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,3,recheck_joint,primary,2,4,6,2,0.00013279193080961704,1.4417106285691261e-05,0.00011983397416770458,0.2,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,3,recheck_joint,repeat,0,0,6,2,0.0,0.0,0.00016120797954499722,0.0,7a98d3f24bf5e3d73b4a9d88236cfc7272b8054bc644211683f41e1126c9eb16,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,4,age_paced,primary,0,0,2,2,3.14170029014349e-05,1.158309169113636e-05,8.475012145936489e-05,0.0,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,4,bundle_myopic,primary,0,0,0,0,1.9458122551441193e-05,4.58303838968277e-06,0.00015337509103119373,0.0,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,4,bundle_rollout,primary,0,0,2,2,0.0003892499953508377,1.1458061635494232e-05,8.291704580187798e-05,0.0,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,4,recheck_joint,primary,0,0,2,2,0.00014304183423519135,8.750008419156075e-06,5.4833944886922836e-05,0.0,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,5,age_paced,primary,1,2,2,0,8.599995635449886e-05,1.1499971151351929e-05,9.308289736509323e-05,0.1,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,5,bundle_myopic,primary,0,0,0,0,4.2084138840436935e-05,7.916940376162529e-06,9.658304043114185e-05,0.0,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,5,bundle_rollout,primary,1,2,2,0,0.0003547088708728552,2.3916829377412796e-05,9.949994273483753e-05,0.1,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,5,recheck_joint,primary,1,2,2,0,0.00011324998922646046,1.5333062037825584e-05,8.658296428620815e-05,0.1,c259e57b620f10bc0f853105b9cbb8fde3009ff7d6aa4e4db95ff86ce8e141e3,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
3,disjoint_matched,6,age_paced,primary,0,0,0,0,1.1666910722851753e-05,6.8747904151678085e-06,8.52078665047884e-05,0.0,ef07f84d84582de17a57d0e14b1f0c00ed3450a0dbbdbf75065a18b7d6905b2e,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,6,bundle_myopic,primary,0,0,0,0,3.670784644782543e-05,7.875030860304832e-06,9.545800276100636e-05,0.0,ef07f84d84582de17a57d0e14b1f0c00ed3450a0dbbdbf75065a18b7d6905b2e,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,6,bundle_rollout,primary,0,0,0,0,5.920790135860443e-05,5.292007699608803e-06,8.616712875664234e-05,0.0,ef07f84d84582de17a57d0e14b1f0c00ed3450a0dbbdbf75065a18b7d6905b2e,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,6,recheck_joint,primary,0,0,0,0,4.737498238682747e-05,6.95791095495224e-06,0.0001587909646332264,0.0,ef07f84d84582de17a57d0e14b1f0c00ed3450a0dbbdbf75065a18b7d6905b2e,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,7,age_paced,primary,0,0,0,0,1.5333062037825584e-05,1.0666903108358383e-05,6.974977441132069e-05,0.0,3a23b293ba6d6d64a7f05b55a1e906f01176c071671efb6b4a2390203f261b01,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,7,bundle_myopic,primary,0,0,0,0,1.9833911210298538e-05,4.041008651256561e-06,0.00015404191799461842,0.0,3a23b293ba6d6d64a7f05b55a1e906f01176c071671efb6b4a2390203f261b01,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,7,bundle_rollout,primary,0,0,0,0,3.5499921068549156e-05,5.542067810893059e-06,9.929202497005463e-05,0.0,3a23b293ba6d6d64a7f05b55a1e906f01176c071671efb6b4a2390203f261b01,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
3,disjoint_matched,7,recheck_joint,primary,0,0,0,0,9.820912964642048e-05,9.042210876941681e-06,9.570899419486523e-05,0.0,3a23b293ba6d6d64a7f05b55a1e906f01176c071671efb6b4a2390203f261b01,"[0, 1, 2]",[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,0,age_paced,primary,0,0,8,8,5.7582976296544075e-05,1.891585998237133e-05,5.3416937589645386e-05,0.0,8a475052e6100d88ffa4f883ff1b4e1bcc07082b74aa831daa5dab5730b74878,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,0,bundle_myopic,primary,1,2,8,6,3.674998879432678e-05,1.0249903425574303e-05,7.258309051394463e-05,0.1,3322931a6c6c9d41ed76302ab527f645f597141cea34285f5a7864619e4cb57a,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,0,bundle_rollout,primary,0,0,8,8,0.008049833122640848,1.1875061318278313e-05,4.354189150035381e-05,0.0,8a475052e6100d88ffa4f883ff1b4e1bcc07082b74aa831daa5dab5730b74878,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,0,recheck_joint,primary,0,0,8,8,0.07117395801469684,6.166053935885429e-06,5.087489262223244e-05,0.0,8a475052e6100d88ffa4f883ff1b4e1bcc07082b74aa831daa5dab5730b74878,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,1,age_paced,primary,1,2,8,6,4.9582915380597115e-05,1.2792181223630905e-05,4.950002767145634e-05,0.1,c5e5878d7f68174a1b5f3ae682b882c44ffb177f77a027cf6a7e5078fcc64986,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,1,bundle_myopic,primary,1,2,6,4,0.0001177499070763588,4.116701893508434e-05,5.362485535442829e-05,0.1,c5e5878d7f68174a1b5f3ae682b882c44ffb177f77a027cf6a7e5078fcc64986,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,1,bundle_rollout,primary,1,2,8,6,0.004494833992794156,2.233288250863552e-05,4.483410157263279e-05,0.1,c5e5878d7f68174a1b5f3ae682b882c44ffb177f77a027cf6a7e5078fcc64986,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,1,recheck_joint,primary,0,0,8,8,0.0001065409742295742,6.749993190169334e-06,6.879190914332867e-05,0.0,95f27affa79d150e7d900faa9b062e6d14269dad818e7db99a1341987006a67f,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,2,age_paced,primary,2,4,6,2,5.5167125537991524e-05,1.491699367761612e-05,5.9625133872032166e-05,0.2,5910db0423b85d1e297cb3b9ccbbf34f61274918aafad5ca325541eb673c7e01,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,2,bundle_myopic,primary,1,2,4,2,4.075001925230026e-05,9.750016033649445e-06,5.1040900871157646e-05,0.1,5910db0423b85d1e297cb3b9ccbbf34f61274918aafad5ca325541eb673c7e01,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,2,bundle_rollout,primary,0,0,6,6,0.0031884578056633472,7.2910916060209274e-06,6.816699169576168e-05,0.0,5910db0423b85d1e297cb3b9ccbbf34f61274918aafad5ca325541eb673c7e01,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,2,recheck_joint,primary,1,2,8,6,0.0001873329747468233,1.4499993994832039e-05,8.570798672735691e-05,0.1,5910db0423b85d1e297cb3b9ccbbf34f61274918aafad5ca325541eb673c7e01,[2],[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,3,age_paced,primary,0,0,2,2,3.695813938975334e-05,5.708076059818268e-06,9.054108522832394e-05,0.0,f0be6a6df19de3ac1156b41bb2bc8a0451d8febc86f6ce64b4e34f3754623b15,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,3,bundle_myopic,primary,1,2,2,0,7.287506014108658e-05,1.0833144187927246e-05,9.529106318950653e-05,0.1,f0be6a6df19de3ac1156b41bb2bc8a0451d8febc86f6ce64b4e34f3754623b15,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,3,bundle_myopic,repeat,0,0,2,0,0.0,0.0,9.15410928428173e-05,0.0,f0be6a6df19de3ac1156b41bb2bc8a0451d8febc86f6ce64b4e34f3754623b15,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,3,bundle_rollout,primary,1,2,6,4,0.0025658339727669954,1.1833151802420616e-05,7.279100827872753e-05,0.1,f0be6a6df19de3ac1156b41bb2bc8a0451d8febc86f6ce64b4e34f3754623b15,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,3,recheck_joint,primary,2,4,6,2,0.00010816706344485283,1.3125129044055939e-05,8.537503890693188e-05,0.2,d99e53b1af927db02479a168b977117a64891f820f699a2ff6f1ee60fcdc5315,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,3,recheck_joint,repeat,0,0,6,2,0.0,0.0,8.220807649195194e-05,0.0,d99e53b1af927db02479a168b977117a64891f820f699a2ff6f1ee60fcdc5315,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,4,age_paced,primary,1,2,2,0,5.7499855756759644e-05,1.49579718708992e-05,8.999998681247234e-05,0.1,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,4,bundle_myopic,primary,0,0,0,0,2.4207867681980133e-05,5.084089934825897e-06,3.8499943912029266e-05,0.0,72a4f633eeb91ac1a7f62531cf82d0a450819e3623a084d4be3b09bb3823dd75,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,4,bundle_rollout,primary,1,2,4,2,0.0011069169268012047,3.1082890927791595e-05,9.6083153039217e-05,0.1,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,4,recheck_joint,primary,0,0,2,2,4.195794463157654e-05,2.624932676553726e-06,6.779120303690434e-05,0.0,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,5,age_paced,primary,0,0,0,0,1.1958880349993706e-05,5.958136171102524e-06,0.00010233302600681782,0.0,1fb05761727986242dba2afba4c6fabed7aaffcc0851157ed378fdfa500cbfdd,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,5,bundle_myopic,primary,0,0,0,0,3.300001844763756e-05,6.58305361866951e-06,9.062513709068298e-05,0.0,0cf144e56370fb58e8233671a1984c7fc5fa5b8f2479e94260f176972b9992f9,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,5,bundle_rollout,primary,0,0,2,2,0.0004647918976843357,8.417060598731041e-06,0.000106374965980649,0.0,1fb05761727986242dba2afba4c6fabed7aaffcc0851157ed378fdfa500cbfdd,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,5,recheck_joint,primary,0,0,2,2,0.00012500002048909664,8.624978363513947e-06,7.720896974205971e-05,0.0,1fb05761727986242dba2afba4c6fabed7aaffcc0851157ed378fdfa500cbfdd,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,6,age_paced,primary,0,0,0,0,1.700012944638729e-05,7.6249707490205765e-06,7.258309051394463e-05,0.0,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,6,bundle_myopic,primary,0,0,0,0,5.095801316201687e-05,5.583977326750755e-06,5.587493069469929e-05,0.0,72a4f633eeb91ac1a7f62531cf82d0a450819e3623a084d4be3b09bb3823dd75,"[0, 1]",[1],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,6,bundle_rollout,primary,1,2,2,0,0.00022945785894989967,1.5667174011468887e-05,6.862496957182884e-05,0.1,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,6,recheck_joint,primary,1,2,2,0,0.00015370803885161877,2.2249994799494743e-05,8.38330015540123e-05,0.1,f0c7ba32a57ef8faee36b48672214131d8a8d00af2693d48b4fe12623a214806,"[0, 1]",[],0,True,False,True,True,True,True,False,False,False,stop
4,disjoint_matched,7,age_paced,primary,0,0,0,0,2.4667009711265564e-05,7.1660615503787994e-06,6.35830219835043e-05,0.0,b09bb020ee5781e3d93afd146926ade76b150215c4285bfae28278f5108bf1c8,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,7,bundle_myopic,primary,0,0,0,0,2.5582965463399887e-05,4.667090252041817e-06,6.52919989079237e-05,0.0,b09bb020ee5781e3d93afd146926ade76b150215c4285bfae28278f5108bf1c8,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,7,bundle_rollout,primary,0,0,0,0,6.60410150885582e-05,4.667090252041817e-06,3.6499928683042526e-05,0.0,b09bb020ee5781e3d93afd146926ade76b150215c4285bfae28278f5108bf1c8,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
4,disjoint_matched,7,recheck_joint,primary,0,0,0,0,4.258309490978718e-05,7.166992872953415e-06,0.00013512512668967247,0.0,b09bb020ee5781e3d93afd146926ade76b150215c4285bfae28278f5108bf1c8,[2],[2],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,0,age_paced,primary,0,0,8,8,3.895815461874008e-05,7.2498805820941925e-06,9.733298793435097e-05,0.0,024ccc15d234bb59065b6d68bcce5fec9ec9450ffe4371b6c2bea4152d5d5d52,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,0,bundle_myopic,primary,2,4,8,4,4.370906390249729e-05,1.3208948075771332e-05,0.00010366598144173622,0.2,024ccc15d234bb59065b6d68bcce5fec9ec9450ffe4371b6c2bea4152d5d5d52,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,0,bundle_rollout,primary,0,0,8,8,0.008154249982908368,1.1082971468567848e-05,0.0001242088619619608,0.0,024ccc15d234bb59065b6d68bcce5fec9ec9450ffe4371b6c2bea4152d5d5d52,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,0,recheck_joint,primary,0,0,8,8,0.0728743749205023,7.709022611379623e-06,0.0001282910816371441,0.0,024ccc15d234bb59065b6d68bcce5fec9ec9450ffe4371b6c2bea4152d5d5d52,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,1,age_paced,primary,1,2,8,6,5.000014789402485e-05,1.3082986697554588e-05,4.762480966746807e-05,0.1,e2aee7286646a47ff9593af2db1749d24a014dc2ad2fb1fed7ccf8e2b3d0108a,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,1,bundle_myopic,primary,2,4,4,0,4.424992948770523e-05,1.3083918020129204e-05,8.233380503952503e-05,0.2,e2aee7286646a47ff9593af2db1749d24a014dc2ad2fb1fed7ccf8e2b3d0108a,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,1,bundle_rollout,primary,0,0,8,8,0.0026164581067860126,5.500158295035362e-06,8.254195563495159e-05,0.0,e2aee7286646a47ff9593af2db1749d24a014dc2ad2fb1fed7ccf8e2b3d0108a,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,1,recheck_joint,primary,0,0,8,8,0.0001460839994251728,5.124835297465324e-06,5.7582976296544075e-05,0.0,e2aee7286646a47ff9593af2db1749d24a014dc2ad2fb1fed7ccf8e2b3d0108a,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,2,age_paced,primary,1,2,6,4,2.295803278684616e-05,5.332985892891884e-06,4.5833876356482506e-05,0.1,e38144605a702d78910319835083184e0ff8acf09aa26f48bbb1fe90e500004c,"[0, 1, 2]",[],0,True,False,True,True,True,True,False,False,False,stop
5,disjoint_matched,2,bundle_myopic,primary,0,0,0,0,1.9083963707089424e-05,8.666887879371643e-06,4.5625027269124985e-05,0.0,92f9919a9720d0e5236476105e9172253c0f964664a3cf78115b9f96b2b1bad0,"[0, 1, 2]",[1],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,2,bundle_rollout,primary,2,4,8,4,0.001977750100195408,6.292015314102173e-06,4.0250131860375404e-05,0.2,92f9919a9720d0e5236476105e9172253c0f964664a3cf78115b9f96b2b1bad0,"[0, 1, 2]",[1],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,2,recheck_joint,primary,1,2,8,6,5.8625126257538795e-05,3.875000402331352e-06,7.691606879234314e-05,0.1,92f9919a9720d0e5236476105e9172253c0f964664a3cf78115b9f96b2b1bad0,"[0, 1, 2]",[1],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,age_paced,primary,1,2,4,2,3.958307206630707e-05,1.1041993275284767e-05,7.200008258223534e-05,0.1,454578bf6590b252fac8d383130307be1cf7e16609c21a08755a3d271534d1eb,"[0, 1, 2]","[0, 1]",2,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,bundle_myopic,primary,0,0,0,0,1.6582896932959557e-05,3.7918798625469208e-06,8.991709910333157e-05,0.0,dbc899968cc5041f520d1abf609ecde46e3dfab5d4ccb3858267fc93555cb095,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,bundle_myopic,repeat,0,0,0,0,0.0,0.0,0.00010933284647762775,0.0,dbc899968cc5041f520d1abf609ecde46e3dfab5d4ccb3858267fc93555cb095,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,bundle_rollout,primary,1,2,4,2,0.00043312483467161655,4.00003045797348e-06,4.0624989196658134e-05,0.1,dbc899968cc5041f520d1abf609ecde46e3dfab5d4ccb3858267fc93555cb095,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,recheck_joint,primary,2,4,6,2,4.870910197496414e-05,5.917157977819443e-06,3.845803439617157e-05,0.2,dbc899968cc5041f520d1abf609ecde46e3dfab5d4ccb3858267fc93555cb095,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,3,recheck_joint,repeat,0,0,6,2,0.0,0.0,4.4208019971847534e-05,0.0,dbc899968cc5041f520d1abf609ecde46e3dfab5d4ccb3858267fc93555cb095,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,4,age_paced,primary,0,0,2,2,1.9416911527514458e-05,5.665933713316917e-06,6.879097782075405e-05,0.0,bd9a14355d20738ed769aaf8dbdc50af80af26ead7902fed74e8b797997b46b4,"[0, 1, 2]","[0, 1]",2,False,False,True,False,True,False,True,False,False,stop
5,disjoint_matched,4,bundle_myopic,primary,0,0,0,0,2.7333851903676987e-05,6.500165909528732e-06,5.316687747836113e-05,0.0,ad1f0387c1ac2dbd0bb9dd4f75c8dfc7044814d887ff8a16910351376c25aae9,"[0, 1, 2]",[0],1,False,False,True,False,True,False,True,False,False,stop
